teebenchargs_id,algorithm,threads,relR,relS,matches,phase1Cycles,phase2Cycles,cyclesPerTuple,phase1Time,phase2Time,totalTime,throughput,phase1L3CacheMisses,phase1L3HitRatio,phase1L2CacheMisses,phase1L2HitRatio,phase1IPC,phase1IR,phase1EWB,phase1VoluntaryCS,phase1InvoluntaryCS,phase1UserCpuTime,phase1SystemCpuTime,phase2L3CacheMisses,phase2L3HitRatio,phase2L2CacheMisses,phase2L2HitRatio,phase2IPC,phase2IR,phase2EWB,phase2VoluntaryCS,phase2InvoluntaryCS,phase2UserCpuTime,phase2SystemCpuTime,totalL3CacheMisses,totalL3HitRatio,totalL2CacheMisses,totalL2HitRatio,totalIPC,totalIR,totalEWB,totalVoluntaryCS,totalInvoluntaryCS,totalUserCpuTime,totalSystemCpuTime
1759,PSM,2,13107200,52428800,52428800,11647137520,344287914,182,0,0,3518636,18.6254,77944,0.90,797897,0.24,0.00,57769694,138,6,32,6612292,5287,2464,0.89,24124,0.35,0.01,3464817,0,0,17,95510,3793,82708,0.90,843834,0.24,0.00,65051966,1106,6,97,6709414,9811
1760,PSM,3,13107200,52428800,52428800,11806426860,218799844,183,0,0,3528555,18.5730,84103,0.90,886237,0.25,0.00,61497990,185,13,31,10176056,0,1994,0.89,20172,0.29,0.01,2237535,0,0,16,62332,0,88133,0.90,928027,0.25,0.00,67502037,1151,13,95,10240383,548
1761,PSM,3,13107200,52428800,52428800,11827362260,485957828,187,0,0,3613089,18.1385,88176,0.89,880477,0.26,0.00,66322762,184,14,40,9978933,0,2008,0.90,21365,0.29,0.00,2338423,0,0,17,140761,0,92408,0.89,923615,0.26,0.00,72480586,1150,14,105,10122005,181
1762,PSM,3,13107200,52428800,52428800,11774341216,490709404,187,0,0,3598925,18.2099,88389,0.89,855817,0.27,0.00,60406024,184,13,35,9931157,4583,1685,0.92,21087,0.28,0.00,2288872,0,0,16,141746,399,92085,0.89,898617,0.27,0.00,66487397,1151,13,99,10074843,5478
1763,PSM,3,13107200,52428800,52428800,11713678672,484102726,186,0,0,3579187,18.3103,107919,0.88,1028100,0.28,0.00,97441021,184,14,33,9876010,581,994,0.94,17259,0.26,0.00,1939574,0,0,16,140144,25,111242,0.89,1066711,0.28,0.00,103185192,1150,14,97,10018151,1122
1764,PSM,3,13107200,52428800,52428800,11690558176,494929286,185,0,0,3575580,18.3288,77351,0.90,846788,0.25,0.00,58999198,184,13,35,9857950,0,893,0.95,17363,0.25,0.00,1948613,0,0,16,143502,0,80341,0.90,886020,0.25,0.00,64760400,1151,13,99,10003775,0
1765,PSM,3,13107200,52428800,52428800,11481846002,481089612,182,0,0,3510277,18.6698,74658,0.90,830632,0.26,0.00,58820961,185,12,32,9676735,0,14713,0.73,56075,0.27,0.01,6353660,0,0,16,139444,0,91565,0.89,907407,0.26,0.00,68918804,1151,12,96,9818338,169
1766,PSM,3,13107200,52428800,52428800,11299349802,471170872,179,0,0,3453816,18.9750,80456,0.90,836083,0.25,0.00,57636079,185,14,34,9515860,532,1389,0.93,19550,0.28,0.00,2289699,0,0,16,136426,96,83973,0.90,877737,0.25,0.00,63787517,1151,14,98,9653459,1808
1767,PSM,3,13107200,52428800,52428800,10983715566,472192192,174,0,0,3361501,19.4961,94836,0.89,890739,0.29,0.00,75609124,184,19,30,9232923,0,1214,0.93,18509,0.25,0.00,2011002,0,0,17,136678,0,98259,0.89,930864,0.28,0.00,81430261,1150,19,95,9371897,184
1768,PSM,3,13107200,52428800,52428800,10341940072,454735302,164,0,0,3168064,20.6865,71623,0.90,756461,0.26,0.00,53313406,184,18,31,8672105,0,1564,0.93,22500,0.33,0.00,3003477,0,0,16,131676,0,75350,0.90,800680,0.26,0.00,60109152,1150,18,95,8805982,223
1769,PSM,3,13107200,52428800,52428800,9351872100,406029700,148,0,0,2863258,22.8886,72925,0.88,671648,0.27,0.00,47704841,185,14,33,7802057,0,1555,0.91,18589,0.36,0.00,2861100,0,0,17,117237,0,76616,0.89,711556,0.27,0.00,54335662,1151,14,98,7921567,225
1770,PSM,3,13107200,52428800,52428800,8227136486,343075980,130,0,0,2514756,26.0606,77994,0.88,668105,0.26,0.00,46694552,184,14,27,6809611,0,1147,0.93,18170,0.34,0.01,2678625,0,0,16,99050,0,81106,0.88,707732,0.26,0.00,53167234,1150,14,91,6910620,267
1771,PSM,4,13107200,52428800,52428800,9174208328,218767068,143,0,0,2756177,23.7779,71655,0.90,746854,0.27,0.00,51889073,184,21,30,10442946,6849,1348,0.92,18823,0.27,0.01,2073597,0,0,16,61463,872,75191,0.90,787445,0.27,0.00,57764364,1150,21,94,10505696,8943
1772,PSM,4,13107200,52428800,52428800,9296306616,500844338,149,0,0,2874774,22.7969,78769,0.88,737631,0.26,0.00,51161346,184,22,30,10261880,0,2839,0.90,28913,0.30,0.00,3021061,0,0,16,145044,0,83862,0.89,789389,0.26,0.00,58052171,1150,22,94,10409246,163
1773,PSM,4,13107200,52428800,52428800,9271861350,503538404,149,0,0,2868393,22.8476,77618,0.89,755258,0.27,0.00,51916254,184,23,38,10232740,167,2466,0.90,26603,0.30,0.00,2974716,0,0,16,145928,0,82537,0.89,803956,0.27,0.00,58766217,1150,23,102,10380729,495
1774,PSM,4,13107200,52428800,52428800,9213072862,484112064,147,0,0,2845442,23.0319,76491,0.89,732866,0.28,0.00,54489532,184,22,35,10162416,1877,2521,0.89,25996,0.29,0.00,2786531,0,0,16,136910,3274,81221,0.89,780993,0.28,0.00,61166609,1150,22,99,10300770,6250
1775,PSM,4,13107200,52428800,52428800,9190953508,486491678,147,0,0,2839650,23.0789,100643,0.87,851701,0.31,0.00,73607120,184,21,31,10126288,9770,1662,0.93,24216,0.29,0.00,2799492,0,0,17,140942,0,104516,0.87,898086,0.30,0.00,80278332,1150,21,96,10268934,10524
1776,PSM,4,13107200,52428800,52428800,9021531548,486674916,145,0,0,2789990,23.4897,65034,0.90,712977,0.27,0.00,50470827,184,22,30,9935955,1415,2595,0.89,26219,0.30,0.00,2797972,0,0,16,140736,176,69740,0.90,761481,0.27,0.00,57110903,1150,22,94,10078824,1945
1777,PSM,4,13107200,52428800,52428800,8896888734,476020570,143,0,0,2750290,23.8288,77870,0.88,723233,0.25,0.00,49385100,184,23,35,9793225,0,2319,0.90,25329,0.30,0.00,2830470,0,0,16,137797,0,82318,0.89,769925,0.26,0.00,55988573,1151,23,99,9933313,169
1778,PSM,4,13107200,52428800,52428800,8554694756,462531450,137,0,0,2645922,24.7687,67182,0.89,679264,0.27,0.00,46864641,184,26,35,9396474,99,1877,0.90,19781,0.28,0.00,2345693,0,0,16,133456,376,71477,0.89,720348,0.27,0.00,52992032,1150,26,99,9531835,1027
1779,PSM,4,13107200,52428800,52428800,8140710286,456591918,131,0,0,2522704,25.9785,72660,0.88,639210,0.27,0.00,45884326,184,22,31,8899304,7793,1763,0.92,22010,0.33,0.00,3019382,0,0,16,131290,940,76492,0.88,682331,0.27,0.00,52697336,1150,22,95,9031886,9797
1780,PSM,4,13107200,52428800,52428800,7439909308,421785534,119,0,0,2306857,28.4092,67411,0.88,583955,0.25,0.00,39885656,184,22,26,8075865,6052,16735,0.82,108812,0.44,0.04,22416149,0,0,16,121486,468,86621,0.87,714275,0.29,0.00,66089874,1150,22,90,8198540,7796
1781,PSM,4,13107200,52428800,52428800,6547153946,350076304,105,0,0,2023856,32.3818,57951,0.88,515153,0.28,0.00,36573116,184,22,25,7035921,1532,2436,0.89,23266,0.40,0.01,3467252,0,0,16,100637,221,62683,0.88,560259,0.29,0.00,43836975,1150,22,89,7138299,2547
1782,PSM,5,13107200,52428800,52428800,7586955748,217963428,119,0,0,2290197,28.6159,67306,0.89,641793,0.27,0.00,44823398,230,29,35,10700972,0,759,0.94,12659,0.26,0.01,1612462,0,0,16,62107,0,70198,0.89,676299,0.27,0.00,50251797,1197,29,99,10764852,699
1783,PSM,5,13107200,52428800,52428800,7790303884,486415492,126,0,0,2428637,26.9847,62002,0.90,662996,0.26,0.00,45274554,230,31,31,10554599,9550,2984,0.87,24980,0.27,0.00,2726922,0,0,16,141043,0,67392,0.90,709080,0.26,0.00,51807175,1196,31,95,10697635,9862
1784,PSM,5,13107200,52428800,52428800,7748196586,495988562,125,0,0,2419090,27.0912,69778,0.88,648769,0.25,0.00,43854266,230,34,29,10499996,2573,2016,0.91,23564,0.30,0.00,2804165,0,0,16,143666,0,73782,0.89,694215,0.26,0.00,50436396,1196,34,93,10645685,3027
1785,PSM,5,13107200,52428800,52428800,7647904270,501210754,124,0,0,2391194,27.4072,73069,0.88,682478,0.28,0.00,46934605,230,27,33,10349077,2831,2256,0.90,23334,0.27,0.00,2677688,0,0,17,144983,209,77551,0.89,727202,0.28,0.00,53383456,1196,27,98,10496021,3536
1786,PSM,5,13107200,52428800,52428800,7670929422,482874570,124,0,0,2392569,27.3915,64251,0.89,646971,0.24,0.00,43888447,230,28,37,10387262,1321,2119,0.91,25144,0.28,0.00,2613802,0,0,16,139846,0,68522,0.89,693769,0.25,0.00,50326656,1196,28,101,10528559,2298
1787,PSM,5,13107200,52428800,52428800,7551224186,472736686,122,0,0,2354470,27.8347,75844,0.87,650862,0.27,0.00,45363538,231,34,25,10209260,2836,1491,0.93,21133,0.27,0.00,2267613,0,0,17,136844,204,79359,0.88,692837,0.27,0.00,51403588,1197,34,90,10347913,3542
1788,PSM,5,13107200,52428800,52428800,7430012380,474520806,120,0,0,2319426,28.2553,60857,0.89,615442,0.26,0.00,41304548,230,33,37,10033936,0,2118,0.90,22781,0.26,0.00,2396453,0,0,16,137529,0,65286,0.89,660183,0.26,0.00,47651383,1196,33,101,10173517,319
1789,PSM,5,13107200,52428800,52428800,7157229506,470047938,116,0,0,2238072,29.2823,72322,0.87,618838,0.27,0.00,43874778,230,34,33,9637115,1334,1646,0.92,21337,0.29,0.00,2269982,0,0,16,136170,38,75982,0.88,661093,0.27,0.00,49907736,1196,34,97,9775085,1891
1790,PSM,5,13107200,52428800,52428800,6900456928,441929732,112,0,0,2154477,30.4185,68135,0.87,572865,0.25,0.00,39190521,230,27,32,9259508,674,1579,0.91,18899,0.37,0.00,2761778,0,0,16,127780,0,71889,0.87,613913,0.26,0.00,45834204,1197,27,96,9389235,1210
1791,PSM,5,13107200,52428800,52428800,6390977136,405607124,103,0,0,1994323,32.8613,58419,0.88,545345,0.26,0.00,39702996,230,31,29,8509057,928,2009,0.90,22427,0.34,0.01,3048739,0,0,16,110527,6577,62537,0.89,589203,0.26,0.00,46527907,1196,31,93,8620259,9335
1792,PSM,5,13107200,52428800,52428800,5540386050,350643536,89,0,0,1728607,37.9126,56107,0.87,465697,0.27,0.00,32519021,230,30,30,7263024,4866,1073,0.93,15198,0.36,0.01,2587619,0,0,16,100861,313,59304,0.87,502338,0.28,0.00,38901549,1196,30,94,7365059,6331
1793,PSM,6,13107200,52428800,52428800,6670286530,218727268,105,0,0,2021444,32.4204,73885,0.88,687223,0.28,0.00,49661619,276,41,33,11208525,0,1595,0.89,15997,0.26,0.01,1971363,0,0,16,62332,0,77634,0.88,725479,0.28,0.00,55458420,1244,41,97,11272630,690
1794,PSM,6,13107200,52428800,52428800,6815545688,478348470,111,0,0,2140247,30.6208,73074,0.87,609397,0.27,0.00,42004756,276,39,31,10912000,7809,1078,0.93,16944,0.27,0.00,1914150,0,0,16,138177,487,76059,0.87,648019,0.27,0.00,47778282,1242,39,95,11051300,9466
1795,PSM,6,13107200,52428800,52428800,6760343638,479399822,110,0,0,2124358,30.8498,70672,0.88,622540,0.28,0.00,43051030,276,37,32,10819255,4482,1164,0.94,19917,0.27,0.00,2355144,0,0,16,138332,519,73944,0.88,664017,0.28,0.00,49225916,1242,37,96,10959529,5490
1796,PSM,6,13107200,52428800,52428800,6746299718,493405686,110,0,0,2124347,30.8500,63894,0.88,600205,0.26,0.00,40972268,276,40,42,10792848,0,2725,0.89,26803,0.29,0.00,2973315,0,0,16,142927,0,68684,0.88,648375,0.27,0.00,47739956,1243,40,106,10937236,1038
1797,PSM,6,13107200,52428800,52428800,6752452470,480232180,110,0,0,2122287,30.8799,67604,0.88,628480,0.26,0.00,42019037,276,43,42,10793011,5524,2925,0.89,30508,0.32,0.00,3343315,0,0,17,138493,568,72589,0.88,682159,0.26,0.00,49263508,1242,43,107,10932941,7107
1798,PSM,6,13107200,52428800,52428800,6617711850,474169430,108,0,0,2080971,31.4930,64152,0.88,597101,0.26,0.00,40986626,274,41,35,10563350,5464,1283,0.92,17228,0.26,0.00,1922425,0,0,16,137035,232,67387,0.88,635710,0.26,0.00,46685357,1240,41,99,10702295,6193
1799,PSM,6,13107200,52428800,52428800,6520146124,473342394,106,0,0,2052100,31.9361,66399,0.88,624999,0.30,0.00,56115057,276,40,31,10395076,5245,2932,0.89,29370,0.26,0.00,2907508,0,0,17,136849,192,71356,0.88,675553,0.30,0.00,62802849,1242,40,96,10533881,5968
1800,PSM,6,13107200,52428800,52428800,6283750848,475416622,103,0,0,1983344,33.0432,57774,0.89,552897,0.26,0.00,37180450,276,44,30,9981956,0,14841,0.73,58568,0.27,0.01,5790037,0,0,16,137646,0,74616,0.87,632980,0.26,0.00,46770077,1242,44,94,10121882,192
1801,PSM,6,13107200,52428800,52428800,6047222000,444621608,99,0,0,1904903,34.4039,59097,0.88,522893,0.27,0.00,36290634,277,44,28,9569174,0,2329,0.90,25274,0.32,0.01,3213666,0,0,16,128770,0,63390,0.88,569070,0.27,0.00,43281614,1243,44,92,9700034,201
1802,PSM,6,13107200,52428800,52428800,5564025708,405288266,91,0,0,1751578,37.4154,69792,0.85,520475,0.28,0.00,36413683,276,45,23,8709344,3936,2049,0.90,22380,0.36,0.01,3178368,0,0,16,116819,266,73819,0.86,564180,0.29,0.00,43395389,1242,45,87,8827952,4887
1803,PSM,6,13107200,52428800,52428800,4959291080,344487480,80,0,0,1556291,42.1104,48235,0.87,420435,0.28,0.00,30183303,276,41,32,7649074,0,2978,0.90,33413,0.33,0.01,3847117,0,0,16,99310,31,53370,0.88,476387,0.28,0.00,37910202,1242,41,96,7750199,505
1804,PSM,7,13107200,52428800,52428800,5890060628,216600844,93,0,0,1791880,36.5739,60659,0.89,595964,0.27,0.00,40624395,276,48,37,11459230,1620,738,0.93,11627,0.25,0.01,1547038,0,0,16,61224,633,63628,0.89,628816,0.27,0.00,45949168,1242,48,101,11521696,3316
1805,PSM,7,13107200,52428800,52428800,6168391512,478347440,101,0,0,1950354,33.6021,73613,0.87,642036,0.32,0.00,57712275,276,51,31,11376489,0,3556,0.85,26514,0.29,0.00,2801767,0,0,16,138701,0,79480,0.87,690342,0.32,0.00,64362416,1242,51,95,11517289,167
1806,PSM,7,13107200,52428800,52428800,6074917822,487148300,100,0,0,1925508,34.0357,58138,0.89,571920,0.28,0.00,40470116,276,50,29,11174768,7068,1181,0.93,16830,0.25,0.00,1882583,0,0,16,140941,195,61453,0.89,610563,0.28,0.00,46168040,1238,50,93,11317626,7744
1807,PSM,7,13107200,52428800,52428800,6005849438,481736132,98,0,0,1903653,34.4264,58249,0.89,557996,0.26,0.00,37234441,276,47,39,11031496,1863,1895,0.90,21319,0.29,0.00,2376108,0,0,16,139631,0,62044,0.89,601843,0.27,0.00,43474281,1243,47,103,11173075,2256
1808,PSM,7,13107200,52428800,52428800,5986109698,475607130,98,0,0,1896063,34.5643,60994,0.88,567292,0.27,0.00,39473970,276,51,42,10988963,3092,2786,0.90,30162,0.29,0.00,3065416,0,0,16,137451,334,65811,0.88,618777,0.27,0.00,46336730,1243,51,106,11128346,3930
1809,PSM,7,13107200,52428800,52428800,5937732480,477189976,97,0,0,1882333,34.8164,77808,0.87,648786,0.31,0.00,56648519,276,50,30,10896405,2783,1773,0.92,24962,0.28,0.00,2709726,0,0,16,138325,0,81534,0.87,694842,0.31,0.00,63121286,1242,50,94,11036710,3091
1810,PSM,7,13107200,52428800,52428800,5829075106,464834844,96,0,0,1846824,35.4858,72786,0.87,592206,0.27,0.00,40555312,276,51,33,10664345,4862,920,0.94,17556,0.25,0.00,1961694,0,0,16,134206,526,75802,0.87,632091,0.27,0.00,46420003,1242,51,97,10800374,5885
1811,PSM,7,13107200,52428800,52428800,5684119236,460316372,93,0,0,1802963,36.3491,58458,0.88,533102,0.27,0.00,38717535,276,50,35,10370660,6265,2227,0.89,21012,0.28,0.00,2328509,0,0,16,133057,271,63024,0.88,574891,0.27,0.00,44813918,1242,50,99,10504808,7788
1812,PSM,7,13107200,52428800,52428800,5469715866,445090138,90,0,0,1735584,37.7602,75425,0.86,594200,0.29,0.00,44201239,276,48,37,9943938,0,2106,0.90,22083,0.36,0.00,3013422,0,0,16,128932,0,79510,0.86,637604,0.29,0.00,51077078,1242,48,101,10075001,222
1813,PSM,7,13107200,52428800,52428800,5072772634,405473550,83,0,0,1607485,40.7693,67584,0.86,539163,0.33,0.00,51839967,276,53,36,9120088,4932,2856,0.88,26943,0.34,0.01,3473711,0,0,16,113961,3351,72495,0.86,587037,0.33,0.00,59085907,1243,53,100,9235699,8880
1814,PSM,7,13107200,52428800,52428800,4525988182,339796332,74,0,0,1427772,45.9009,474633,0.86,4349109,0.27,0.01,402410808,277,49,32,7998775,5036,1929,0.90,20628,0.40,0.01,2961119,0,0,17,98136,0,478604,0.86,4391026,0.27,0.01,409133453,1245,49,97,8098202,5943
1815,PSM,8,13107200,52428800,52428800,5379088826,217470226,85,0,0,1642202,39.9074,55793,0.89,562390,0.27,0.00,37767441,322,55,34,11879216,0,975,0.93,15292,0.25,0.01,1787055,0,0,16,62104,0,58833,0.89,599034,0.27,0.00,43342389,1288,55,98,11943158,553
1816,PSM,8,13107200,52428800,52428800,5487544612,481504232,91,0,0,1751500,37.4171,51464,0.89,542865,0.28,0.00,35994423,322,59,35,11369761,8525,2048,0.92,25883,0.30,0.00,2846926,0,0,16,138837,604,55443,0.90,590514,0.28,0.00,42666219,1288,59,99,11510553,9610
1817,PSM,8,13107200,52428800,52428800,5546883542,479031076,91,0,0,1768186,37.0640,65558,0.87,568020,0.29,0.00,38889988,322,56,36,11503307,2506,860,0.95,16689,0.26,0.00,1884319,0,0,17,138350,515,68322,0.88,607423,0.29,0.00,44607391,1288,56,101,11643569,3499
1818,PSM,8,13107200,52428800,52428800,5432384706,479622342,90,0,0,1734763,37.7781,69990,0.86,567835,0.29,0.00,38903883,322,58,36,11243640,3364,1629,0.91,19451,0.28,0.00,2284173,0,0,17,138994,0,73712,0.87,608147,0.28,0.00,44948286,1288,58,101,11384670,3672
1819,PSM,8,13107200,52428800,52428800,5494606360,474245410,91,0,0,1751443,37.4183,57647,0.88,549833,0.28,0.00,37046188,323,52,44,11382490,4531,1367,0.93,19593,0.28,0.00,2292017,0,0,17,137460,0,61024,0.89,590147,0.28,0.00,43098134,1289,52,109,11521983,4853
1820,PSM,8,13107200,52428800,52428800,5374958722,472794542,89,0,0,1715908,38.1932,53592,0.89,525111,0.27,0.00,35617185,322,56,39,11101643,5388,6167,0.80,32067,0.28,0.00,3035972,0,0,16,136858,183,61877,0.88,578400,0.27,0.00,42461788,1288,56,103,11240309,6047
1821,PSM,8,13107200,52428800,52428800,5305670512,476893354,88,0,0,1696781,38.6237,64473,0.87,548732,0.29,0.00,39457799,322,59,35,10938572,6088,3822,0.85,28820,0.27,0.00,2864900,0,0,16,137764,408,70440,0.87,598529,0.29,0.00,46109526,1288,59,99,11078199,7002
1822,PSM,8,13107200,52428800,52428800,5164902764,458106562,85,0,0,1649962,39.7197,70324,0.86,542344,0.28,0.00,38486132,322,64,38,10612372,2669,2081,0.90,22322,0.27,0.00,2332558,0,0,16,132663,162,74460,0.86,585645,0.28,0.00,44595859,1289,64,102,10746229,3841
1823,PSM,8,13107200,52428800,52428800,5016920572,441130774,83,0,0,1601559,40.9201,64931,0.86,528597,0.29,0.00,38568379,322,56,28,10261180,4765,2166,0.90,24964,0.32,0.00,3111045,0,0,16,127692,0,69180,0.87,575009,0.29,0.00,45464709,1288,56,92,10390790,5273
1824,PSM,8,13107200,52428800,52428800,4646319548,405382702,77,0,0,1482325,44.2116,56429,0.86,453311,0.29,0.00,32202713,322,57,29,9389778,6687,2354,0.89,21296,0.37,0.01,3135054,0,0,16,116837,227,65046,0.86,504574,0.29,0.00,39352011,1288,57,93,9508414,7552
1825,PSM,8,13107200,52428800,52428800,4103894722,339521532,67,0,0,1303837,50.2640,53501,0.85,400353,0.28,0.00,27960148,322,56,35,8121512,2304,2153,0.90,24028,0.33,0.01,3137433,0,0,16,94523,3435,57731,0.86,446168,0.29,0.00,34953932,1289,56,99,8217619,6438
1826,PSM,9,13107200,52428800,52428800,5031578670,219031230,80,0,0,1540690,42.5368,55648,0.89,552644,0.27,0.00,37184505,368,68,40,12424423,7114,2679,0.88,25126,0.29,0.01,2846204,0,0,16,62685,0,60352,0.89,599222,0.27,0.00,43813138,1334,68,104,12488557,7924
1827,PSM,9,13107200,52428800,52428800,5257497874,483850946,87,0,0,1684687,38.9010,51350,0.89,534638,0.28,0.00,35310843,322,68,52,12151596,8628,3096,0.88,27805,0.29,0.00,2885363,0,0,16,140127,4,56418,0.89,583202,0.28,0.00,41969963,1288,68,116,12293683,9112
1828,PSM,9,13107200,52428800,52428800,5257691628,491335556,87,0,0,1686939,38.8491,77367,0.86,625544,0.30,0.00,46743984,322,63,38,12151687,1312,1226,0.94,21192,0.25,0.00,2195510,0,0,16,141968,435,80485,0.87,667276,0.30,0.00,52699117,1289,63,102,12295546,2211
1829,PSM,9,13107200,52428800,52428800,5207484722,482465674,86,0,0,1669605,39.2524,54482,0.89,523095,0.27,0.00,35598397,322,62,26,12016265,8399,2254,0.93,32981,0.28,0.00,3225192,0,0,17,135992,4000,58708,0.89,576664,0.28,0.00,42581001,1288,62,91,12154002,12839
1830,PSM,9,13107200,52428800,52428800,5195873618,477181164,86,0,0,1664648,39.3693,57965,0.88,543844,0.28,0.00,36409339,322,62,44,11983387,8234,2984,0.87,24050,0.28,0.00,2562391,0,0,17,134731,3707,62986,0.88,589908,0.28,0.00,42822300,1288,62,109,12119850,12390
1831,PSM,9,13107200,52428800,52428800,5134696432,472272348,85,0,0,1645255,39.8333,69326,0.87,614641,0.35,0.00,55995567,323,59,31,11811359,17777,1393,0.92,18654,0.29,0.00,2317986,0,0,16,133412,3421,73279,0.88,656613,0.34,0.00,62366902,1290,59,95,11946621,21670
1832,PSM,9,13107200,52428800,52428800,5028410752,464966178,83,0,0,1611925,40.6570,66067,0.86,537430,0.28,0.00,36640497,322,63,29,11548045,3032,1880,0.90,20299,0.26,0.00,2206234,0,0,17,130853,3737,70056,0.87,579963,0.28,0.00,42674808,1289,63,94,11680875,7292
1833,PSM,9,13107200,52428800,52428800,4903123882,458648992,81,0,0,1573309,41.6549,52340,0.89,509177,0.28,0.00,34744032,322,69,31,11217815,0,8878,0.79,44888,0.30,0.01,5425432,0,0,17,132925,0,63256,0.88,577786,0.28,0.00,44127603,1288,69,96,11352798,178
1834,PSM,9,13107200,52428800,52428800,4786152526,440732148,79,0,0,1533729,42.7298,71342,0.85,527079,0.28,0.00,36285136,322,68,41,10914390,0,3790,0.86,30182,0.35,0.01,3617902,0,0,17,124057,3533,77008,0.85,578631,0.29,0.00,43688081,1289,68,106,11040405,3928
1835,PSM,9,13107200,52428800,52428800,4492561994,408978746,74,0,0,1438264,45.5660,78819,0.83,528372,0.37,0.00,51083957,322,63,32,10130720,3687,1661,0.95,38333,0.31,0.01,4224709,0,0,16,118350,0,82431,0.84,587661,0.36,0.00,59060587,1288,63,96,10250962,4108
1836,PSM,9,13107200,52428800,52428800,3974424904,340977986,65,0,0,1266274,51.7550,63194,0.83,422055,0.29,0.00,29622524,322,64,32,8771002,0,4089,0.84,27680,0.33,0.01,3416604,0,0,16,98190,0,69358,0.84,470551,0.29,0.00,36790350,1289,64,96,8871385,259
1837,PSM,10,13107200,52428800,52428800,4853903528,218202000,77,0,0,1488312,44.0338,62163,0.88,582153,0.28,0.00,41226462,383,73,34,13257376,28669,1134,0.92,14521,0.28,0.01,1891198,0,0,17,61476,724,65454,0.88,619357,0.28,0.00,46984403,1349,73,99,13319613,31047
1838,PSM,10,13107200,52428800,52428800,5039293336,484391738,84,0,0,1620818,40.4339,57164,0.89,555227,0.28,0.00,38416336,368,77,44,12831902,0,8113,0.81,46012,0.27,0.01,4013577,0,0,17,140278,0,67322,0.88,623044,0.28,0.00,46221635,1334,77,109,12973953,666
1839,PSM,10,13107200,52428800,52428800,5008438444,477821006,83,0,0,1609836,40.7097,55498,0.89,547003,0.28,0.00,38941432,368,72,47,12753152,0,2329,0.88,20883,0.26,0.00,2131049,0,0,17,138478,0,59960,0.89,589429,0.28,0.00,44882041,1334,72,112,12893839,181
1840,PSM,10,13107200,52428800,52428800,4986524086,481228952,83,0,0,1604406,40.8475,75199,0.87,648252,0.34,0.00,60161689,384,75,34,12657180,19360,3016,0.91,37032,0.29,0.01,3848400,0,0,16,139501,0,80192,0.87,706549,0.34,0.00,67848060,1350,75,98,12798639,19693
1841,PSM,10,13107200,52428800,52428800,4982479380,474630914,83,0,0,1601283,40.9272,57740,0.88,544178,0.28,0.00,38230990,368,75,38,12671189,11496,3216,0.87,25717,0.28,0.01,3488125,0,0,16,137545,0,62659,0.88,590788,0.28,0.00,45484773,1337,75,102,12810764,11802
1842,PSM,10,13107200,52428800,52428800,4911135856,489802204,82,0,0,1584801,41.3528,74530,0.86,578004,0.28,0.00,40029350,368,79,29,12440901,21475,2445,0.91,28459,0.29,0.00,2902410,0,0,16,141841,0,78902,0.86,627805,0.28,0.00,46698166,1334,79,93,12584879,21811
